p20,variable,type,iso3,povcal_year,sex,value,survey_year
TRUE,registration,numerator,UGA,1990,female,0,1995
TRUE,registration,denominator,UGA,1990,female,12.779773,1995
FALSE,registration,statistic,UGA,1990,male,0.12577770746867,1995
FALSE,registration,numerator,UGA,1990,male,816.885089,1995
FALSE,registration,denominator,UGA,1990,male,6494.673066,1995
FALSE,registration,statistic,UGA,1990,female,0.0471462655336763,1995
FALSE,registration,numerator,UGA,1990,female,332.646958,1995
FALSE,registration,denominator,UGA,1990,female,7055.637477,1995
TRUE,registration,statistic,UGA,1993,male,0,1995
TRUE,registration,numerator,UGA,1993,male,0,1995
TRUE,registration,denominator,UGA,1993,male,24.082894,1995
TRUE,registration,statistic,UGA,1993,female,0,1995
TRUE,registration,numerator,UGA,1993,female,0,1995
TRUE,registration,denominator,UGA,1993,female,46.642836,1995
FALSE,registration,statistic,UGA,1993,male,0.126164277198053,1995
FALSE,registration,numerator,UGA,1993,male,816.885089,1995
FALSE,registration,denominator,UGA,1993,male,6474.773265,1995
FALSE,registration,statistic,UGA,1993,female,0.0473736321316118,1995
FALSE,registration,numerator,UGA,1993,female,332.646958,1995
FALSE,registration,denominator,UGA,1993,female,7021.774414,1995
TRUE,registration,statistic,UGA,1996,male,0,2001;1995
TRUE,registration,numerator,UGA,1996,male,0,2001;1995
TRUE,registration,denominator,UGA,1996,male,25.2832858333333,2001;1995
TRUE,registration,statistic,UGA,1996,female,0,2001;1995
TRUE,registration,numerator,UGA,1996,female,0,2001;1995
TRUE,registration,denominator,UGA,1996,female,44.6951921666667,2001;1995
FALSE,registration,statistic,UGA,1996,male,0.121811903213095,2001;1995
FALSE,registration,numerator,UGA,1996,male,792.011308333334,2001;1995
FALSE,registration,denominator,UGA,1996,male,6507.8252685,2001;1995
FALSE,registration,statistic,UGA,1996,female,0.0465182208050107,2001;1995
FALSE,registration,numerator,UGA,1996,female,329.586593,2001;1995
FALSE,registration,denominator,UGA,1996,female,7091.520133,2001;1995
TRUE,registration,statistic,UGA,1999,male,0,2001;1995
TRUE,registration,numerator,UGA,1999,male,0,2001;1995
TRUE,registration,denominator,UGA,1999,male,34.3789573333333,2001;1995
TRUE,registration,statistic,UGA,1999,female,0,2001;1995
TRUE,registration,numerator,UGA,1999,female,0,2001;1995
TRUE,registration,denominator,UGA,1999,female,52.0952673333333,2001;1995
FALSE,registration,statistic,UGA,1999,male,0.108837262490412,2001;1995
FALSE,registration,numerator,UGA,1999,male,717.389966333334,2001;1995
FALSE,registration,denominator,UGA,1999,male,6601.486783,2001;1995
FALSE,registration,statistic,UGA,1999,female,0.044027373759671,2001;1995
FALSE,registration,numerator,UGA,1999,female,320.405498,2001;1995
FALSE,registration,denominator,UGA,1999,female,7287.51428333333,2001;1995
TRUE,registration,statistic,UGA,2002,male,0.0302330208362791,2006;2001
TRUE,registration,numerator,UGA,2002,male,0.7846986,2006;2001
TRUE,registration,denominator,UGA,2002,male,36.8125948,2006;2001
TRUE,registration,statistic,UGA,2002,female,0.00462927851345294,2006;2001
TRUE,registration,numerator,UGA,2002,female,0.1442478,2006;2001
TRUE,registration,denominator,UGA,2002,female,50.089164,2006;2001
FALSE,registration,statistic,UGA,2002,male,0.122663834001583,2006;2001
FALSE,registration,numerator,UGA,2002,male,714.5535198,2006;2001
FALSE,registration,denominator,UGA,2002,male,6180.5065448,2006;2001
FALSE,registration,statistic,UGA,2002,female,0.0751081493053773,2006;2001
FALSE,registration,numerator,UGA,2002,female,430.457057,2006;2001
FALSE,registration,denominator,UGA,2002,female,6804.859527,2006;2001
TRUE,registration,statistic,UGA,2005,male,0.120932083345117,2006;2001
TRUE,registration,numerator,UGA,2005,male,3.1387944,2006;2001
TRUE,registration,denominator,UGA,2005,male,28.6694122,2006;2001
TRUE,registration,statistic,UGA,2005,female,0.0190491540709505,2006;2001
TRUE,registration,numerator,UGA,2005,female,0.5769912,2006;2001
TRUE,registration,denominator,UGA,2005,female,35.1959742,2006;2001
FALSE,registration,statistic,UGA,2005,male,0.190134070596559,2006;2001
FALSE,registration,numerator,UGA,2005,male,855.2868642,2006;2001
FALSE,registration,denominator,UGA,2005,male,4727.4955532,2006;2001
FALSE,registration,statistic,UGA,2005,female,0.173336824292768,2006;2001
FALSE,registration,numerator,UGA,2005,female,778.973924,2006;2001
FALSE,registration,denominator,UGA,2005,female,4958.9816868,2006;2001
TRUE,registration,statistic,UGA,2008,male,0.177860694395011,2011;2006
TRUE,registration,numerator,UGA,2008,male,4.5434438,2011;2006
TRUE,registration,denominator,UGA,2008,male,25.373896,2011;2006
TRUE,registration,statistic,UGA,2008,female,0.0558129989675853,2011;2006
TRUE,registration,numerator,UGA,2008,female,1.4163888,2011;2006
TRUE,registration,denominator,UGA,2008,female,26.5116352,2011;2006
FALSE,registration,statistic,UGA,2008,male,0.247599237416702,2011;2006
FALSE,registration,numerator,UGA,2008,male,1049.4107222,2011;2006
FALSE,registration,denominator,UGA,2008,male,4239.55286,2011;2006
FALSE,registration,statistic,UGA,2008,female,0.243972827986966,2011;2006
FALSE,registration,numerator,UGA,2008,female,1045.0442732,2011;2006
FALSE,registration,denominator,UGA,2008,female,4295.3821446,2011;2006
TRUE,registration,statistic,UGA,2010,male,0.191366240621299,2011;2006
TRUE,registration,numerator,UGA,2010,male,5.1633946,2011;2006
TRUE,registration,denominator,UGA,2010,male,26.87575,2011;2006
TRUE,registration,statistic,UGA,2010,female,0.111625997935171,2011;2006
TRUE,registration,numerator,UGA,2010,female,2.8327776,2011;2006
TRUE,registration,denominator,UGA,2010,female,25.7554784,2011;2006
FALSE,registration,statistic,UGA,2010,male,0.282678651827018,2011;2006
FALSE,registration,numerator,UGA,2010,male,1196.6234654,2011;2006
FALSE,registration,denominator,UGA,2010,male,4233.864188,2011;2006
FALSE,registration,statistic,UGA,2010,female,0.281840526104853,2011;2006
FALSE,registration,numerator,UGA,2010,female,1194.2210944,2011;2006
FALSE,registration,denominator,UGA,2010,female,4244.1114302,2011;2006
TRUE,registration,statistic,UGA,2011,male,0.205247000673298,2011
TRUE,registration,numerator,UGA,2011,male,5.47337,2011
TRUE,registration,denominator,UGA,2011,male,26.667235,2011
TRUE,registration,statistic,UGA,2011,female,0.139532497418963,2011
TRUE,registration,numerator,UGA,2011,female,3.540972,2011
TRUE,registration,denominator,UGA,2011,female,25.3774,2011
FALSE,registration,statistic,UGA,2011,male,0.300150295820422,2011
FALSE,registration,numerator,UGA,2011,male,1270.229837,2011
FALSE,registration,denominator,UGA,2011,male,4231.979294,2011
FALSE,registration,statistic,UGA,2011,female,0.300774375163796,2011
FALSE,registration,numerator,UGA,2011,female,1268.809505,2011
FALSE,registration,denominator,UGA,2011,female,4218.476073,2011
TRUE,registration,statistic,UGA,2012,male,0.238650162756989,2016;2011
TRUE,registration,numerator,UGA,2012,male,8.0456798,2016;2011
TRUE,registration,denominator,UGA,2012,male,31.251079,2016;2011
TRUE,registration,statistic,UGA,2012,female,0.164540423660954,2016;2011
TRUE,registration,numerator,UGA,2012,female,5.334038,2016;2011
TRUE,registration,denominator,UGA,2012,female,29.7611686,2016;2011
FALSE,registration,statistic,UGA,2012,male,0.304089091816776,2016;2011
FALSE,registration,numerator,UGA,2012,male,1529.7888942,2016;2011
FALSE,registration,denominator,UGA,2012,male,4991.9810516,2016;2011
FALSE,registration,statistic,UGA,2012,female,0.305035020439508,2016;2011
FALSE,registration,numerator,UGA,2012,female,1528.7756404,2016;2011
FALSE,registration,denominator,UGA,2012,female,4969.9311516,2016;2011
TRUE,registration,statistic,UGA,2013,male,0.28939843383853,2016;2011
TRUE,registration,numerator,UGA,2013,male,11.9629552,2016;2011
TRUE,registration,denominator,UGA,2013,male,37.0035212,2016;2011
TRUE,registration,statistic,UGA,2013,female,0.208583891915999,2016;2011
TRUE,registration,numerator,UGA,2013,female,8.7322472,2016;2011
TRUE,registration,denominator,UGA,2013,female,36.470565,2016;2011
FALSE,registration,statistic,UGA,2013,male,0.307889298012363,2016;2011
FALSE,registration,numerator,UGA,2013,male,1788.0029858,2016;2011
FALSE,registration,denominator,UGA,2013,male,5750.814211,2016;2011
FALSE,registration,statistic,UGA,2013,female,0.309198481721259,2016;2011
FALSE,registration,numerator,UGA,2013,female,1787.1366326,2016;2011
FALSE,registration,denominator,UGA,2013,female,5719.0606024,2016;2011
TRUE,registration,statistic,UGA,2015,male,0.377885284700824,2016;2011
TRUE,registration,numerator,UGA,2015,male,20.0871114,2016;2011
TRUE,registration,denominator,UGA,2015,male,50.5901848,2016;2011
TRUE,registration,statistic,UGA,2015,female,0.290289211693916,2016;2011
TRUE,registration,numerator,UGA,2015,female,14.9752032,2016;2011
TRUE,registration,denominator,UGA,2015,female,48.7818694,2016;2011
FALSE,registration,statistic,UGA,2015,male,0.315516925990041,2016;2011
FALSE,registration,numerator,UGA,2015,male,2304.1415636,2016;2011
FALSE,registration,denominator,UGA,2015,male,7266.3987506,2016;2011
FALSE,registration,statistic,UGA,2015,female,0.317529449383746,2016;2011
FALSE,registration,numerator,UGA,2015,female,2304.4120794,2016;2011
FALSE,registration,denominator,UGA,2015,female,7218.4269924,2016;2011
TRUE,registration,statistic,UZB,1990,male,0.75,1996
TRUE,registration,numerator,UZB,1990,male,4.126914,1996
TRUE,registration,denominator,UZB,1990,male,5.502552,1996
TRUE,registration,statistic,UZB,1990,female,0.666666666666667,1996
TRUE,registration,numerator,UZB,1990,female,2.751276,1996
TRUE,registration,denominator,UZB,1990,female,4.126914,1996
FALSE,registration,statistic,UZB,1990,male,0.836692542568602,1996
FALSE,registration,numerator,UZB,1990,male,3916.562417,1996
FALSE,registration,denominator,UZB,1990,male,4681.005528,1996
FALSE,registration,statistic,UZB,1990,female,0.748811066878074,1996
FALSE,registration,numerator,UZB,1990,female,3647.474303,1996
FALSE,registration,denominator,UZB,1990,female,4871.020828,1996
TRUE,registration,statistic,UZB,1993,male,0.8,1996
TRUE,registration,numerator,UZB,1993,male,5.502552,1996
TRUE,registration,denominator,UZB,1993,male,6.87819,1996
TRUE,registration,statistic,UZB,1993,female,0.75,1996
TRUE,registration,numerator,UZB,1993,female,4.126914,1996
TRUE,registration,denominator,UZB,1993,female,5.502552,1996
FALSE,registration,statistic,UZB,1993,male,0.836644536219936,1996
FALSE,registration,numerator,UZB,1993,male,3915.186779,1996
FALSE,registration,denominator,UZB,1993,male,4679.62989,1996
FALSE,registration,statistic,UZB,1993,female,0.748740107900962,1996
FALSE,registration,numerator,UZB,1993,female,3646.098665,1996
FALSE,registration,denominator,UZB,1993,female,4869.64519,1996
TRUE,registration,statistic,UZB,1996,male,0.8,1996
TRUE,registration,numerator,UZB,1996,male,5.502552,1996
TRUE,registration,denominator,UZB,1996,male,6.87819,1996
TRUE,registration,statistic,UZB,1996,female,0.75,1996
TRUE,registration,numerator,UZB,1996,female,4.126914,1996
TRUE,registration,denominator,UZB,1996,female,5.502552,1996
FALSE,registration,statistic,UZB,1996,male,0.836644536219936,1996
FALSE,registration,numerator,UZB,1996,male,3915.186779,1996
FALSE,registration,denominator,UZB,1996,male,4679.62989,1996
FALSE,registration,statistic,UZB,1996,female,0.748740107900962,1996
FALSE,registration,numerator,UZB,1996,female,3646.098665,1996
FALSE,registration,denominator,UZB,1996,female,4869.64519,1996
TRUE,registration,statistic,VNM,1990,male,0.0388501144584733,1997
TRUE,registration,numerator,VNM,1990,male,0.767356,1997
TRUE,registration,denominator,VNM,1990,male,19.751705,1997
TRUE,registration,statistic,VNM,1990,female,0,1997
TRUE,registration,numerator,VNM,1990,female,0,1997
TRUE,registration,denominator,VNM,1990,female,22.572447,1997
FALSE,registration,statistic,VNM,1990,male,0.188661391035374,1997
FALSE,registration,numerator,VNM,1990,male,1531.912349,1997
FALSE,registration,denominator,VNM,1990,male,8119.903816,1997
FALSE,registration,statistic,VNM,1990,female,0.125904782529355,1997
FALSE,registration,numerator,VNM,1990,female,1181.896045,1997
FALSE,registration,denominator,VNM,1990,female,9387.22121,1997
TRUE,registration,statistic,VNM,1993,male,0.0483886610429017,1997
TRUE,registration,numerator,VNM,1993,male,0.767356,1997
TRUE,registration,denominator,VNM,1993,male,15.858178,1997
TRUE,registration,statistic,VNM,1993,female,0,1997
TRUE,registration,numerator,VNM,1993,female,0,1997
TRUE,registration,denominator,VNM,1993,female,18.67892,1997
FALSE,registration,statistic,VNM,1993,male,0.188570970485865,1997
FALSE,registration,numerator,VNM,1993,male,1531.912349,1997
FALSE,registration,denominator,VNM,1993,male,8123.797343,1997
FALSE,registration,statistic,VNM,1993,female,0.125852582797594,1997
FALSE,registration,numerator,VNM,1993,female,1181.896045,1997
FALSE,registration,denominator,VNM,1993,female,9391.114737,1997
TRUE,registration,statistic,VNM,1996,male,0.0508014934668274,1997
TRUE,registration,numerator,VNM,1996,male,0.767356,1997
TRUE,registration,denominator,VNM,1996,male,15.104989,1997
TRUE,registration,statistic,VNM,1996,female,0,1997
TRUE,registration,numerator,VNM,1996,female,0,1997
TRUE,registration,denominator,VNM,1996,female,17.925731,1997
FALSE,registration,statistic,VNM,1996,male,0.188553488955024,1997
FALSE,registration,numerator,VNM,1996,male,1531.912349,1997
FALSE,registration,denominator,VNM,1996,male,8124.550532,1997
FALSE,registration,statistic,VNM,1996,female,0.125842489940483,1997
FALSE,registration,numerator,VNM,1996,female,1181.896045,1997
FALSE,registration,denominator,VNM,1996,female,9391.867926,1997
TRUE,registration,statistic,VNM,1999,male,0.0418681481466662,2002;1997
TRUE,registration,numerator,VNM,1999,male,0.4604136,2002;1997
TRUE,registration,denominator,VNM,1999,male,10.1716202,2002;1997
TRUE,registration,statistic,VNM,1999,female,0,2002;1997
TRUE,registration,numerator,VNM,1999,female,0,2002;1997
TRUE,registration,denominator,VNM,1999,female,11.6335398,2002;1997
FALSE,registration,statistic,VNM,1999,male,0.202782249445103,2002;1997
FALSE,registration,numerator,VNM,1999,male,1672.3428618,2002;1997
FALSE,registration,denominator,VNM,1999,male,8235.6518132,2002;1997
FALSE,registration,statistic,VNM,1999,female,0.137733793603453,2002;1997
FALSE,registration,numerator,VNM,1999,female,1293.9365426,2002;1997
FALSE,registration,denominator,VNM,1999,female,9394.8268852,2002;1997
TRUE,registration,statistic,VNM,2002,male,0,2002
TRUE,registration,numerator,VNM,2002,male,0,2002
TRUE,registration,denominator,VNM,2002,male,11.76237,2002
TRUE,registration,statistic,VNM,2002,female,0,2002
TRUE,registration,numerator,VNM,2002,female,0,2002
TRUE,registration,denominator,VNM,2002,female,14.654134,2002
FALSE,registration,statistic,VNM,2002,male,0.224343908806378,2002
FALSE,registration,numerator,VNM,2002,male,1882.988631,2002
FALSE,registration,denominator,VNM,2002,male,8393.312932,2002
FALSE,registration,statistic,VNM,2002,female,0.155750232827082,2002
FALSE,registration,numerator,VNM,2002,female,1461.997289,2002
FALSE,registration,denominator,VNM,2002,female,9386.806443,2002
FALSE,registration,statistic,YEM,1990,male,0.352450175838697,2013
FALSE,registration,numerator,YEM,1990,male,2528.175272,2013
FALSE,registration,denominator,YEM,1990,male,7173.14232,2013
FALSE,registration,statistic,YEM,1990,female,0.344750272174018,2013
FALSE,registration,numerator,YEM,1990,female,2351.42605,2013
FALSE,registration,denominator,YEM,1990,female,6820.664811,2013
FALSE,registration,statistic,YEM,1993,male,0.352450175838697,2013
FALSE,registration,numerator,YEM,1993,male,2528.175272,2013
FALSE,registration,denominator,YEM,1993,male,7173.14232,2013
FALSE,registration,statistic,YEM,1993,female,0.344750272174018,2013
FALSE,registration,numerator,YEM,1993,female,2351.42605,2013
FALSE,registration,denominator,YEM,1993,female,6820.664811,2013
FALSE,registration,statistic,YEM,1996,male,0.352450175838697,2013
FALSE,registration,numerator,YEM,1996,male,2528.175272,2013
FALSE,registration,denominator,YEM,1996,male,7173.14232,2013
FALSE,registration,statistic,YEM,1996,female,0.344750272174018,2013
FALSE,registration,numerator,YEM,1996,female,2351.42605,2013
FALSE,registration,denominator,YEM,1996,female,6820.664811,2013
FALSE,registration,statistic,YEM,1999,male,0.352450175838697,2013
FALSE,registration,numerator,YEM,1999,male,2528.175272,2013
FALSE,registration,denominator,YEM,1999,male,7173.14232,2013
FALSE,registration,statistic,YEM,1999,female,0.344750272174018,2013
FALSE,registration,numerator,YEM,1999,female,2351.42605,2013
FALSE,registration,denominator,YEM,1999,female,6820.664811,2013
FALSE,registration,statistic,YEM,2002,male,0.352450175838697,2013
FALSE,registration,numerator,YEM,2002,male,2528.175272,2013
FALSE,registration,denominator,YEM,2002,male,7173.14232,2013
FALSE,registration,statistic,YEM,2002,female,0.344750272174018,2013
FALSE,registration,numerator,YEM,2002,female,2351.42605,2013
FALSE,registration,denominator,YEM,2002,female,6820.664811,2013
TRUE,registration,statistic,YEM,2005,male,0,2013
TRUE,registration,numerator,YEM,2005,male,0,2013
TRUE,registration,denominator,YEM,2005,male,1.673782,2013
TRUE,registration,statistic,YEM,2005,female,0,2013
TRUE,registration,numerator,YEM,2005,female,0,2013
TRUE,registration,denominator,YEM,2005,female,2.405213,2013
FALSE,registration,statistic,YEM,2005,male,0.352532435804991,2013
FALSE,registration,numerator,YEM,2005,male,2528.175272,2013
FALSE,registration,denominator,YEM,2005,male,7171.468538,2013
FALSE,registration,statistic,YEM,2005,female,0.344871886469348,2013
FALSE,registration,numerator,YEM,2005,female,2351.42605,2013
FALSE,registration,denominator,YEM,2005,female,6818.259598,2013
TRUE,registration,statistic,YEM,2008,male,0,2013
TRUE,registration,numerator,YEM,2008,male,0,2013
TRUE,registration,denominator,YEM,2008,male,2.42976,2013
TRUE,registration,statistic,YEM,2008,female,0.152616915348758,2013
TRUE,registration,numerator,YEM,2008,female,0.942351,2013
TRUE,registration,denominator,YEM,2008,female,6.174617,2013
FALSE,registration,statistic,YEM,2008,male,0.352569601813742,2013
FALSE,registration,numerator,YEM,2008,male,2528.175272,2013
FALSE,registration,denominator,YEM,2008,male,7170.71256,2013
FALSE,registration,statistic,YEM,2008,female,0.344924364418272,2013
FALSE,registration,numerator,YEM,2008,female,2350.483699,2013
FALSE,registration,denominator,YEM,2008,female,6814.490194,2013
TRUE,registration,statistic,YEM,2010,male,0,2013
TRUE,registration,numerator,YEM,2010,male,0,2013
TRUE,registration,denominator,YEM,2010,male,4.827138,2013
TRUE,registration,statistic,YEM,2010,female,0.152616915348758,2013
TRUE,registration,numerator,YEM,2010,female,0.942351,2013
TRUE,registration,denominator,YEM,2010,female,6.174617,2013
FALSE,registration,statistic,YEM,2010,male,0.352687515519459,2013
FALSE,registration,numerator,YEM,2010,male,2528.175272,2013
FALSE,registration,denominator,YEM,2010,male,7168.315182,2013
FALSE,registration,statistic,YEM,2010,female,0.344924364418272,2013
FALSE,registration,numerator,YEM,2010,female,2350.483699,2013
FALSE,registration,denominator,YEM,2010,female,6814.490194,2013
TRUE,registration,statistic,YEM,2011,male,0,2013
TRUE,registration,numerator,YEM,2011,male,0,2013
TRUE,registration,denominator,YEM,2011,male,9.152292,2013
TRUE,registration,statistic,YEM,2011,female,0.0582479677671226,2013
TRUE,registration,numerator,YEM,2011,female,0.942351,2013
TRUE,registration,denominator,YEM,2011,female,16.178264,2013
FALSE,registration,statistic,YEM,2011,male,0.352900445438755,2013
FALSE,registration,numerator,YEM,2011,male,2528.175272,2013
FALSE,registration,denominator,YEM,2011,male,7163.990028,2013
FALSE,registration,statistic,YEM,2011,female,0.345431456549252,2013
FALSE,registration,numerator,YEM,2011,female,2350.483699,2013
FALSE,registration,denominator,YEM,2011,female,6804.486547,2013
TRUE,registration,statistic,YEM,2012,male,0,2013
TRUE,registration,numerator,YEM,2012,male,0,2013
TRUE,registration,denominator,YEM,2012,male,10.010383,2013
TRUE,registration,statistic,YEM,2012,female,0.0582479677671226,2013
TRUE,registration,numerator,YEM,2012,female,0.942351,2013
TRUE,registration,denominator,YEM,2012,female,16.178264,2013
FALSE,registration,statistic,YEM,2012,male,0.352942720340124,2013
FALSE,registration,numerator,YEM,2012,male,2528.175272,2013
FALSE,registration,denominator,YEM,2012,male,7163.131937,2013
FALSE,registration,statistic,YEM,2012,female,0.345431456549252,2013
FALSE,registration,numerator,YEM,2012,female,2350.483699,2013
FALSE,registration,denominator,YEM,2012,female,6804.486547,2013
TRUE,registration,statistic,YEM,2013,male,0,2013
TRUE,registration,numerator,YEM,2013,male,0,2013
TRUE,registration,denominator,YEM,2013,male,10.010383,2013
TRUE,registration,statistic,YEM,2013,female,0.0582479677671226,2013
TRUE,registration,numerator,YEM,2013,female,0.942351,2013
TRUE,registration,denominator,YEM,2013,female,16.178264,2013
FALSE,registration,statistic,YEM,2013,male,0.352942720340124,2013
FALSE,registration,numerator,YEM,2013,male,2528.175272,2013
FALSE,registration,denominator,YEM,2013,male,7163.131937,2013
FALSE,registration,statistic,YEM,2013,female,0.345431456549252,2013
FALSE,registration,numerator,YEM,2013,female,2350.483699,2013
FALSE,registration,denominator,YEM,2013,female,6804.486547,2013
TRUE,registration,statistic,ZAF,1990,male,0.5,2016
TRUE,registration,numerator,ZAF,1990,male,0.915388,2016
TRUE,registration,denominator,ZAF,1990,male,1.830776,2016
TRUE,registration,statistic,ZAF,1990,female,0,2016
TRUE,registration,numerator,ZAF,1990,female,0,2016
TRUE,registration,denominator,ZAF,1990,female,0,2016
FALSE,registration,statistic,ZAF,1990,male,0.301482436564502,2016
FALSE,registration,numerator,ZAF,1990,male,219.147982,2016
FALSE,registration,denominator,ZAF,1990,male,726.901323,2016
FALSE,registration,statistic,ZAF,1990,female,0.251203632182146,2016
FALSE,registration,numerator,ZAF,1990,female,175.308879,2016
FALSE,registration,denominator,ZAF,1990,female,697.875574,2016
TRUE,registration,statistic,ZAF,1993,male,0.196321528865906,2016
TRUE,registration,numerator,ZAF,1993,male,0.915388,2016
TRUE,registration,denominator,ZAF,1993,male,4.662698,2016
TRUE,registration,statistic,ZAF,1993,female,0.5,2016
TRUE,registration,numerator,ZAF,1993,female,0.786826,2016
TRUE,registration,denominator,ZAF,1993,female,1.573652,2016
FALSE,registration,statistic,ZAF,1993,male,0.302661570420375,2016
FALSE,registration,numerator,ZAF,1993,male,219.147982,2016
FALSE,registration,denominator,ZAF,1993,male,724.069401,2016
FALSE,registration,statistic,ZAF,1993,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,1993,female,174.522053,2016
FALSE,registration,denominator,ZAF,1993,female,696.301922,2016
TRUE,registration,statistic,ZAF,1996,male,0.164104318219547,2016
TRUE,registration,numerator,ZAF,1996,male,0.915388,2016
TRUE,registration,denominator,ZAF,1996,male,5.578086,2016
TRUE,registration,statistic,ZAF,1996,female,0.5,2016
TRUE,registration,numerator,ZAF,1996,female,0.786826,2016
TRUE,registration,denominator,ZAF,1996,female,1.573652,2016
FALSE,registration,statistic,ZAF,1996,male,0.303044687660469,2016
FALSE,registration,numerator,ZAF,1996,male,219.147982,2016
FALSE,registration,denominator,ZAF,1996,male,723.154013,2016
FALSE,registration,statistic,ZAF,1996,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,1996,female,174.522053,2016
FALSE,registration,denominator,ZAF,1996,female,696.301922,2016
TRUE,registration,statistic,ZAF,1999,male,0.164104318219547,2016
TRUE,registration,numerator,ZAF,1999,male,0.915388,2016
TRUE,registration,denominator,ZAF,1999,male,5.578086,2016
TRUE,registration,statistic,ZAF,1999,female,0.5,2016
TRUE,registration,numerator,ZAF,1999,female,0.786826,2016
TRUE,registration,denominator,ZAF,1999,female,1.573652,2016
FALSE,registration,statistic,ZAF,1999,male,0.303044687660469,2016
FALSE,registration,numerator,ZAF,1999,male,219.147982,2016
FALSE,registration,denominator,ZAF,1999,male,723.154013,2016
FALSE,registration,statistic,ZAF,1999,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,1999,female,174.522053,2016
FALSE,registration,denominator,ZAF,1999,female,696.301922,2016
TRUE,registration,statistic,ZAF,2002,male,0.164104318219547,2016
TRUE,registration,numerator,ZAF,2002,male,0.915388,2016
TRUE,registration,denominator,ZAF,2002,male,5.578086,2016
TRUE,registration,statistic,ZAF,2002,female,0.5,2016
TRUE,registration,numerator,ZAF,2002,female,0.786826,2016
TRUE,registration,denominator,ZAF,2002,female,1.573652,2016
FALSE,registration,statistic,ZAF,2002,male,0.303044687660469,2016
FALSE,registration,numerator,ZAF,2002,male,219.147982,2016
FALSE,registration,denominator,ZAF,2002,male,723.154013,2016
FALSE,registration,statistic,ZAF,2002,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,2002,female,174.522053,2016
FALSE,registration,denominator,ZAF,2002,female,696.301922,2016
TRUE,registration,statistic,ZAF,2005,male,0.196321528865906,2016
TRUE,registration,numerator,ZAF,2005,male,0.915388,2016
TRUE,registration,denominator,ZAF,2005,male,4.662698,2016
TRUE,registration,statistic,ZAF,2005,female,0.5,2016
TRUE,registration,numerator,ZAF,2005,female,0.786826,2016
TRUE,registration,denominator,ZAF,2005,female,1.573652,2016
FALSE,registration,statistic,ZAF,2005,male,0.302661570420375,2016
FALSE,registration,numerator,ZAF,2005,male,219.147982,2016
FALSE,registration,denominator,ZAF,2005,male,724.069401,2016
FALSE,registration,statistic,ZAF,2005,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,2005,female,174.522053,2016
FALSE,registration,denominator,ZAF,2005,female,696.301922,2016
TRUE,registration,statistic,ZAF,2008,male,0.196321528865906,2016
TRUE,registration,numerator,ZAF,2008,male,0.915388,2016
TRUE,registration,denominator,ZAF,2008,male,4.662698,2016
TRUE,registration,statistic,ZAF,2008,female,0.5,2016
TRUE,registration,numerator,ZAF,2008,female,0.786826,2016
TRUE,registration,denominator,ZAF,2008,female,1.573652,2016
FALSE,registration,statistic,ZAF,2008,male,0.302661570420375,2016
FALSE,registration,numerator,ZAF,2008,male,219.147982,2016
FALSE,registration,denominator,ZAF,2008,male,724.069401,2016
FALSE,registration,statistic,ZAF,2008,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,2008,female,174.522053,2016
FALSE,registration,denominator,ZAF,2008,female,696.301922,2016
TRUE,registration,statistic,ZAF,2010,male,0.196321528865906,2016
TRUE,registration,numerator,ZAF,2010,male,0.915388,2016
TRUE,registration,denominator,ZAF,2010,male,4.662698,2016
TRUE,registration,statistic,ZAF,2010,female,0.5,2016
TRUE,registration,numerator,ZAF,2010,female,0.786826,2016
TRUE,registration,denominator,ZAF,2010,female,1.573652,2016
FALSE,registration,statistic,ZAF,2010,male,0.302661570420375,2016
FALSE,registration,numerator,ZAF,2010,male,219.147982,2016
FALSE,registration,denominator,ZAF,2010,male,724.069401,2016
FALSE,registration,statistic,ZAF,2010,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,2010,female,174.522053,2016
FALSE,registration,denominator,ZAF,2010,female,696.301922,2016
TRUE,registration,statistic,ZAF,2011,male,0.196321528865906,2016
TRUE,registration,numerator,ZAF,2011,male,0.915388,2016
TRUE,registration,denominator,ZAF,2011,male,4.662698,2016
TRUE,registration,statistic,ZAF,2011,female,0.5,2016
TRUE,registration,numerator,ZAF,2011,female,0.786826,2016
TRUE,registration,denominator,ZAF,2011,female,1.573652,2016
FALSE,registration,statistic,ZAF,2011,male,0.302661570420375,2016
FALSE,registration,numerator,ZAF,2011,male,219.147982,2016
FALSE,registration,denominator,ZAF,2011,male,724.069401,2016
FALSE,registration,statistic,ZAF,2011,female,0.250641348940582,2016
FALSE,registration,numerator,ZAF,2011,female,174.522053,2016
FALSE,registration,denominator,ZAF,2011,female,696.301922,2016
TRUE,registration,statistic,ZAF,2012,male,0.196321528865906,2016
TRUE,registration,numerator,ZAF,2012,male,0.915388,2016
TRUE,registration,denominator,ZAF,2012,male,4.662698,2016
TRUE,registration,statistic,ZAF,2012,female,0.5,2016
TRUE,registration,numerator,ZAF,2012,female,0.786826,2016
